ISBN,Mean_Rating,Title,Author,Year,Publisher
1558748865,5.0,"Chicken Soup for the Gardener's Soul, 101 Stories to Sow Seeds of Love, Hope and Laughter (Chicken Soup for the Soul)",Jack Canfield,2001.0,Health Communications
1559029897,2.0,Aerie Tik Tok of Oz: Defiant-Cn16dp,Baum,1988.0,Tor Books
1559360615,4.823529411764706,Angels in America: Millennium Approaches (Angels in America),Tony Kushner,1993.0,Theatre Communications Group
1559587032,3.1,101 Best Home-Based Businesses for Women,Priscilla Y. Huff,1995.0,Prima Lifestyles
1559703237,2.4615384615384617,Trying to Save Piggy Sneed,John Irving,1996.0,Arcade Publishing
1559722754,0.8333333333333334,The Sewing Circle: Hollywood's Greatest Secret : Female Stars Who Loved Other Women,Axel Madsen,1995.0,Carol Publishing Corporation
1560252480,3.3636363636363638,Requiem for a Dream,Hubert Selby Jr.,2000.0,Thunder's Mouth Press
1560252758,1.8888888888888888,The Gangs of New York: An Informal History of the Underworld,Herbert Asbury,2001.0,Thunder's Mouth Press
156025355X,1.8,The Betrayal of America: How the Supreme Court Undermined the Constitution and Chose Our President,Vincent Bugliosi,2001.0,Thunder's Mouth Press
1560760478,2.857142857142857,Sojourn (Forgotten Realms Novel: Dark Elf Trilogy),R.A. Salvatore,1991.0,Wizards of the Coast
1560760672,1.5,"The Parched Sea (Forgotten Realms Novel : the Harpers, Book 1)",Troy Denning,1991.0,Wizards of the Coast
1560760699,3.6923076923076925,"Kindred Spirits (Dragonlance: The Meetings Sextet, Vol. 1)",Mark Anthony,1991.0,Wizards of the Coast
1560761156,5.25,"Wanderlust (Dragonlance: The Meetings Sextet, Vol. 2)",Steve Winter,1991.0,Wizards of the Coast
1560761164,3.3636363636363638,"Dark Heart (Dragonlance: The Meetings Sextet, Vol. 3)",Tina Daniell,1992.0,Wizards of the Coast
1560761199,1.6,"Canticle (Forgotten Realms Novel : the Cleric Quintet, Book 1)",R.A. Salvatore,1991.0,TSR
1560761555,1.4,Vampire of the Mists (Ravenloft Books),Christie Golden,1991.0,Wizards of the Coast
1560761563,1.9333333333333333,"Knight of the Black Rose (Ravenloft Terror of Lord Soth, Vol. 1)",James Lowder,1991.0,Wizards of the Coast
1560974273,3.7777777777777777,Ghost World,Daniel Clowes,2001.0,Fantagraphics Books
156138058X,2.0,More Five Minute Mysteries: 34 New Cases of Murder and Mayhem for You to Solve,Ken Weber,1991.0,Running Press Book Publishers
1561380911,4.333333333333333,The Artistic Cat,Running Press,1992.0,Running Press Book Publishers
1561483516,4.25,That Dorky Homemade Look: Quilting Lessons from a Parallel Universe,Lisa Boyer,2002.0,Good Books
1561706213,3.1578947368421053,Adventures of a Psychic: The Fascinating Inspiring True-Life Story of One of America's Most Successful Clairvoyants,Sylvia Browne,1998.0,Hay House
1561797111,5.733333333333333,Gianna: Aborted... and Lived to Tell About It (Living Books),Jessica Shaver,1999.0,Bethany House Publishers
1562470043,1.0,"Meet Felicity: An American Girl : 1774 (The American Girls Collection, Book 1)",Valerie Tripp,1991.0,Pleasant Company Publications
1562470752,2.727272727272727,Meet Addy: An American Girl (American Girls Collection (Paper)),Connie Porter,1993.0,Jump at the Sun
1562475150,2.3,"Meet Josefina, an American Girl (American Girls Collection (Paper))",Valerie Tripp,1997.0,Pleasant Company Publications
1563051818,0.0,Meditations for New Mothers,Beth Wilson,1992.0,Workman Publishing
156341029X,3.2857142857142856,Stone Butch Blues,Leslie Feinberg,1993.0,Firebrand Books
1563523302,2.466666666666667,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,1996.0,Longstreet Press
1563890119,6.36,"Preludes and Nocturnes (Sandman, Book 1)",Neil Gaiman,1993.0,DC Comics
156389016X,5.0,"Dream Country (Sandman, Book 3)",Neil Gaiman,1991.0,DC Comics
1563890410,5.75,"Season of Mists (Sandman, Book 4)",Neil Gaiman,1994.0,DC Comics
1563890895,7.2727272727272725,"A Game of You (Sandman, Book 5)",Neil Gaiman,1993.0,DC Comics
1563898586,3.5,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,2002.0,DC Comics
1563899388,6.1,"Death: At Death's Door (Vertigo, Number 1)",Jill Thompson,2003.0,DC Comics
1563899809,4.636363636363637,"Unmanned (Y: The Last Man, Book 1)",Brian K. Vaughan,2003.0,DC Comics
156402976X,5.176470588235294,Catkin,Antonia Barber,1996.0,Candlewick Press (MA)
1564145549,1.0,"Hollywood Urban Legends: The Truth Behind All Those Delightfully Persistent Myths of Films, Television, and Music",Richard Roeper,2001.0,New Page Books
1565048016,1.3,"Toreador (The Clan Novel Series, no. 1)",Stewart Wieck,1999.0,White Wolf Games Studio
1565075722,2.4285714285714284,The Power of a Praying Wife,Stormie Omartian,1997.0,Harvest House Publishers
1565121570,1.6,Yo!,Julia Alvarez,1997.0,Algonquin Books of Chapel Hill
1565122798,3.4166666666666665,Educating Esme: Diary of a Teacher's First Year,Esme Raji Codell,2001.0,Algonquin Books of Chapel Hill
1565122968,2.4,Gap Creek: A Novel,Robert Morgan,2000.0,Algonquin Books of Chapel Hill
1565123638,3.0,The Last Girls (Shannon Ravenel Books (Hardcover)),Lee Smith,2002.0,Algonquin Books of Chapel Hill
1565123824,4.9,Single Wife: A Novel,Nina Solomon,2003.0,Algonquin Books of Chapel Hill
1565124057,3.5384615384615383,The Last Girls,Lee Smith,2003.0,Algonquin Books of Chapel Hill
1565548353,3.8461538461538463,Halloween: Romantic Art and Customs Of Yesteryear Postcard Book,Diane C. Arkins,2000.0,Pelican Publishing Company
156584100X,4.368421052631579,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,James W. Loewen,1995.0,New Press
1566400201,3.65,Dreams of Childhood: Postcard Book,Pomegranate Publishers,1992.0,Pomegranate Communications
1566840287,1.7837837837837838,The Christmas Box (Christmas Box Trilogy),Richard Paul Evans,1993.0,Pubs Wholesale
1567184855,5.363636363636363,Journey of Souls: Case Studies of Life Between Lives,Michael Newton,1994.0,Llewellyn Publications
1567187072,4.0,A Kitchen Witch's Cookbook,Patricia Telesco,1998.0,Llewellyn Publications
156836010X,1.9411764705882353,Having Our Say: The Delany Sisters' First 100 Years,Sarah Louise Delany,1993.0,Kodansha America
156858217X,2.1666666666666665,Steal This Book,Abbie Hoffman,2002.0,Four Walls Eight Windows
1568650108,3.6363636363636362,Support Your Local Wizard,Diane Duane,1990.0,Bantam Doubleday Dell
1568654073,1.6428571428571428,Blackstone Chronicles,John Saul,1997.0,Bantam Doubleday Dell
1569245134,3.6666666666666665,Party of One: The Loners' Manifesto,Anneli S. Rufus,2003.0,Marlowe & Company
156947012X,1.375,The Liar,Stephen Fry,1994.0,Soho Press
1569470154,4.230769230769231,The Queen and I,Sue Townsend,1994.0,Soho
1569472041,3.0,Adrian Mole: The Cappuccino Years,Sue Townsend,2000.0,Soho Press
1569472475,4.0,Adrian Mole: The Cappuccino Years,Sue Townsend,2001.0,Soho Press
1570613818,3.1904761904761907,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",Nancy Pearl,2003.0,Sasquatch Books
1570717257,1.5,Man and Boy,Tony Parsons,2001.0,Sourcebooks Landmark
1570719586,2.9,God-Shaped Hole,Tiffanie DeBartolo,2002.0,Sourcebooks Landmark
1571454942,2.4166666666666665,Uncle John's All-Purpose Extra-Strength Bathroom Reader (Uncle John's Bathroom Reader #13),Bathroom Readers' Institute,2000.0,Advantage Publishers Group
1571456988,5.0,Uncle John's Supremely Satisfying Bathroom Reader (Uncle John's Bathroom Reader),Bathroom Readers Institute,2001.0,Bathroom Reader Press
1571458735,6.6923076923076925,Uncle John's Ahh-Inspiring Bathroom Reader (Bathroom Reader Series),Bathroom Reader Institute,2002.0,Portable Publishing
1571740562,3.2,Conversations With God : An Uncommon Dialogue (Book 2),Neale Donald Walsch,1997.0,Hampton Roads Publishing Company
1571741038,4.3,Conversations With God : An Uncommon Dialogue (Book #3),Neale Donald Walsch,1998.0,Hampton Roads Publishing Company
1572970014,0.6,Waterworld: A Novel (Movie-Tie-in),Max Allan Collins,1995.0,Berkley Publishing Group
1572971835,1.25,Courage Under Fire,Patrick Sheane Duncan,1996.0,Berkley Publishing Group
1573220167,2.5,High Fidelity,Nick Hornby,1995.0,Putnam Pub Group
1573220183,2.6363636363636362,"Living Buddha, Living Christ",Thich Nhat Hanh,1995.0,Riverhead Books
1573220221,4.619047619047619,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1996.0,Riverhead Books
1573220256,2.909090909090909,Ethics for the New Millennium,Dalai Lama,1999.0,Riverhead Books
1573220280,3.8125,The Cloister Walk,Kathleen Norris,1996.0,Riverhead Books
1573220485,2.65,The Beach,Alex Garland,1997.0,Putnam Pub Group
1573220825,3.076923076923077,An Instance of the Fingerpost,Iain Pears,1998.0,Putnam Pub Group
1573220876,3.8,About a Boy,Nick Hornby,1998.0,Riverhead Books
1573221112,4.119047619047619,The Art of Happiness: A Handbook for Living,Dalai Lama,1998.0,Penguin Putnam
1573221252,2.0833333333333335,The Courage to Be Rich: Creating a Life of Material and Spiritual Abundance,Suze Orman,1999.0,Penguin Putnam
1573221376,1.1,The Cigarette Girl: A Novel,Carol Wolper,1999.0,Putnam Pub Group
1573221465,4.8,A Gesture Life,Chang-Rae Lee,1999.0,Riverhead Books
1573221562,3.5,Affinity,Sarah Waters,2000.0,Riverhead Books
1573221775,3.0344827586206895,My Dream of You,Nuala O'Faolain,2001.0,Riverhead Books
1573221856,2.7777777777777777,High Maintenance,Jennifer Belle,2001.0,Riverhead Hardcover
1573221937,3.142857142857143,How to Be Good,Nick Hornby,2001.0,Riverhead Books
157322202X,3.1818181818181817,The Dream of Scipio,Iain Pears,2002.0,Riverhead Books
1573222038,4.947368421052632,Fingersmith,Sarah Waters,2002.0,Riverhead Hardcover
1573222089,1.1666666666666667,Satellite Sisters' Uncommon Senses,Lian Dolan,2001.0,Riverhead Books
1573222135,1.4666666666666666,The Russian Debutante's Handbook,Gary Shteyngart,2002.0,Riverhead Books
1573222259,3.391304347826087,"Across the Nightingale Floor: Tales of the Otori, Book One",Lian Hearn,2002.0,Riverhead Hardcover
1573222267,3.0,Blue Shoe,Anne Lamott,2002.0,Riverhead Books
1573222305,2.3636363636363638,"Everyday Grace: Having Hope, Finding Forgiveness, and Making Miracles",Marianne Williamson,2002.0,Riverhead Books
1573222321,2.1818181818181817,Journals,Kurt Cobain,2002.0,Riverhead Books
1573222348,2.909090909090909,Drinking Coffee Elsewhere (Alex Awards (Awards)),ZZ Packer,2003.0,Riverhead Books
1573222453,2.7142857142857144,The Kite Runner (Alex Awards (Awards)),Khaled Hosseini,2003.0,Riverhead Books
1573222518,4.0,"Grass for His Pillow: Tales of the Otori, Book 2",Lian Hearn,2003.0,Riverhead Books
1573223301,2.4,Raising Fences: A Black Man's Love Story (Today Show Book Club #4),Michael Datcher,2002.0,Riverhead Books
1573223328,2.761904761904762,"Across the Nightingale Floor (Tales of the Otori, Book One)",Lian Hearn,2003.0,Riverhead Books
1573223425,2.7777777777777777,Blue Shoe,Anne Lamott,2003.0,Riverhead Books
1573223557,2.3,I Wish Someone Were Waiting for Me Somewhere,Anna Gavalda,2003.0,Riverhead Books
1573225126,3.2222222222222223,Prozac Nation: Young and Depressed in America : A Memoir,Elizabeth Wurtzel,1997.0,Riverhead Books
1573225312,3.7777777777777777,Native Speaker,Chang-Rae Lee,1996.0,Riverhead Books
1573225487,2.9523809523809526,The Romance Reader,Pearl Abraham,1996.0,Riverhead Books
1573225517,3.840909090909091,High Fidelity,Nick Hornby,1996.0,Riverhead Books
1573225541,3.0454545454545454,Going Down,Jennifer Belle,1996.0,Riverhead Books
1573225789,3.5616438356164384,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997.0,Riverhead Books
1573225843,1.0555555555555556,The Cloister Walk,Kathleen Norris,1997.0,Riverhead Books
1573226106,2.7142857142857144,Kitchen Table Wisdom: Stories That Heal,Rachel Naomi Remen,1997.0,Riverhead Books
1573226122,5.933333333333334,Lord of the Flies,William Golding,1997.0,Riverhead Books
1573226521,4.133333333333334,The Beach,Alex Garland,1998.0,Riverhead Books
1573226882,3.090909090909091,Fever Pitch,Nick Hornby,1998.0,Riverhead Books
1573227161,2.076923076923077,Caucasia,Danzy Senna,1999.0,Riverhead Books
1573227331,3.5443037974683542,About a Boy,Nick Hornby,1999.0,Riverhead Books
1573227358,1.2105263157894737,"The Dark Side of the Light Chasers: Reclaiming Your Power, Creativity, Brilliance, and Dreams",Debbie Ford,1999.0,Riverhead Books
1573227889,3.0,Tipping the Velvet,Sarah Waters,2000.0,Riverhead Books
1573227978,3.3333333333333335,The Beach,Alex Garland,2000.0,Riverhead Books
1573228184,2.0,The Cigarette Girl,Carol Wolper,2000.0,Riverhead Books
1573228214,3.9827586206896552,High Fidelity,Nick Hornby,2000.0,Riverhead Books
1573228281,2.473684210526316,A Gesture Life,Chang-Rae Lee,2000.0,Riverhead Books
1573228583,2.1627906976744184,Speaking With the Angel,Nick Hornby,2001.0,Riverhead Books
1573228737,3.0,Affinity,Sarah Waters,2002.0,Riverhead Books
1573229083,1.4324324324324325,My Dream of You,Nuala O'Faolain,2002.0,Riverhead Books
157322930X,1.9074074074074074,High Maintenance,Jennifer Belle,2002.0,Riverhead Books
1573229326,2.815950920245399,How to Be Good,Nick Hornby,2002.0,Riverhead Books
1573229334,4.545454545454546,Losing Gemma,Katy Gardner,2002.0,Riverhead Books
1573229350,4.090909090909091,Best Friends,Martha Moody,2002.0,Riverhead Books
1573229377,2.3333333333333335,Anger: Wisdom for Cooling the Flames,Nhat Hanh,2002.0,Penguin USA (Paper)
1573229385,1.7560975609756098,The Frog King: A Love Story,Adam Davies,2002.0,Riverhead Books
1573229571,3.772727272727273,About a Boy (Movie Tie-In),Nick Hornby,2002.0,Riverhead Books
1573229628,3.0833333333333335,Prozac Nation: Young and Depressed in America,Elizabeth Wurtzel,2002.0,Riverhead Books
1573229717,2.3,Miracle at St. Anna,James McBride,2003.0,Riverhead Books
1573229725,2.6923076923076925,Fingersmith,Sarah Waters,2002.0,Riverhead Books
1573229865,0.8846153846153846,The Dream of Scipio,Iain Pears,2003.0,Riverhead Books
1573229881,0.9,The Russian Debutante's Handbook,Gary Shteyngart,2003.0,Riverhead Books
1573240249,1.3,"Women Who Love Books Too Much: Bibliophiles, Bluestockings, and Prolific Pens from the Algonquin Hotel to the Ya-Ya Sisterhood",Brenda Knight,2000.0,Conari Press
1573247022,1.7272727272727273,The Food Revolution: How Your Diet Can Help Save Your Life and Our World,John Robbins,2001.0,Conari Press
157566108X,1.6,Underdog: A Melanie Travis Mystery,Laurien Berenson,1996.0,Kensington Publishing Corp.
1575661543,2.0,Infernal Affairs,Jane Heller,1997.0,Kensington Publishing Corporation
1575662191,1.4545454545454546,Trick or Treat Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),Leslie Meier,2004.0,Kensington Publishing Corporation
1575662612,3.0833333333333335,Princess Charming,Jane Heller,1997.0,Kensington Publishing Corporation
1575662728,0.0,Irish Magic II: Four Unforgettable Novellas of Love and Enchantment (Iris Magic),Morgan Llywelyn,1998.0,Kensington Publishing Corporation
1575663708,2.272727272727273,Mistletoe Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),Leslie Meier,1998.0,Kensington Publishing Corporation
1575663929,3.0,Tippy-Toe Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),Leslie Meier,1999.0,Kensington Publishing Corporation
1575665379,2.3684210526315788,The 10th Kingdom (Hallmark Entertainment Books),Kathryn Wesley,2000.0,Kensington Publishing Corporation
1575665816,1.7,Arabian Nights (Hallmark Entertainment Books),Kathryn Wesley,2000.0,Kensington Publishing Corporation
1575666065,2.8,Fascinated,Bertrice Small,2000.0,BRAVA
1575667215,1.7777777777777777,Strawberry Shortcake Murder: A Hannah Swensen Mystery (Hannah Swensen Mysteries (Paperback)),Joanne Fluke,2002.0,Kensington Publishing Corporation
1575667223,2.652173913043478,Blueberry Muffin Murder (Hannah Swensen Mysteries (Paperback)),Joanne Fluke,2003.0,Kensington Publishing Corporation
1575667916,1.6,Second Chances,Marlene Fanta Shyer,2001.0,Kensington Publishing Corporation
1575668335,3.0,Birthday Party Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),Leslie Meier,2003.0,Kensington Publishing Corporation
1575668793,2.3636363636363638,Maggie Needs an Alibi (Maggie Kelly Mysteries),Kasey Michaels,2002.0,Kensington Publishing Corporation
1575668807,2.48,Maggie Needs an Alibi,Kasey Michaels,2003.0,Kensington Publishing Corporation
1575669072,2.6363636363636362,"Awaken, My Love (Brava Historical Romance)",Robin Schone,2001.0,BRAVA
1576730360,1.4285714285714286,I Kissed Dating Goodbye: A New Attitude Toward Relationships And Romance,Joshua Harris,1997.0,Multnomah
1576731235,3.8181818181818183,Front Porch Tales,Phil Gulley,1997.0,Multnomah
1576731278,2.5833333333333335,Stories for the Heart: The Original Collection,Alice Gray,1996.0,Multnomah
1576734013,3.9166666666666665,Mixed Signals (Alabaster Books),Liz Curtis Higgs,1999.0,Multnomah
1576734781,3.5555555555555554,Lists to Live By:  The First Collection : For Everything that Really Matters (Lists to Live By),Alice Gray,1999.0,Multnomah
1576736423,3.8181818181818183,The Guardian (O'Malley #2),Dee Henderson,2001.0,Multnomah
1576737330,3.3766233766233764,The Prayer of Jabez: Breaking Through to the Blessed Life,Bruce Wilkinson,2000.0,Multnomah
1576738167,2.933333333333333,Redeeming Love,Francine Rivers,2001.0,Multnomah
1576738582,4.933333333333334,The Facts of Life : And Other Lessons My Father Taught Me,Lisa Whelchel,2001.0,Multnomah
1576739759,3.6153846153846154,Secrets of the Vine: Breaking Through to Abundance,Bruce Wilkinson,2001.0,Multnomah
1576751996,1.5,Affluenza: The All-Consuming Epidemic,John De Graaf,2002.0,Berrett-Koehler Publishers
1577311523,2.1666666666666665,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,1999.0,New World Library
1578561256,3.85,Bad Girls of the Bible and What We Can Learn from Them,Liz Curtis Higgs,1999.0,Waterbrook Press
1578562325,2.3333333333333335,"All Together in One Place: A Novel of Kinship, Courage, and Faith (Kirkpatrick, Jane. Kinship and Courage Historical Series, Bk. 1.)",Jane Kirkpatrick,2000.0,Waterbrook Press
1578565235,2.3636363636363638,A Can of Peas,Traci DePree,2002.0,Waterbrook Press
1578631351,4.1,The Wicca Handbook,Eileen Holland,2000.0,Weiser Books
157866005X,3.4375,Cats' Letters to Santa,Bill Adler,2004.0,Galahad
1579546463,4.548387096774194,"The South Beach Diet: The Delicious, Doctor-Designed, Foolproof Plan for Fast and Healthy Weight Loss",Arthur Agatston,2003.0,Rodale Books
1580050158,3.7857142857142856,Cunt: A Declaration of Independence (Live Girls),Inga Muscio,1998.0,Seal Press (WA)
1580050751,2.9,Cunt: A Declaration of Independence (Live Girls Series),Inga Muscio,2002.0,Seal Press (WA)
1580082319,3.65,How Wal-Mart is Destroying America and The World and What You Can Do About It,Bill Quinn,2000.0,Ten Speed Press
1580621805,1.8,Small Miracles of Love & Friendship: Remarkable Coincidences of Warmth and Devotion,Yitta Halberstam,1999.0,Adams Media Corporation
158062524X,1.5,"A Cup of Comfort: Stories That Warm Your Heart, Lift Your Spirit, and Enrich Your Life",Colleen Sell,2001.0,Adams Media Corporation
1580628362,2.888888888888889,Please Stop Laughing at Me: One Woman's Inspirational Story,Jodee Blanco,2003.0,Adams Media Corporation
